"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""ca70b967-ca36-478b-9027-1bb2da32ac20"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p><b>Fingerbike BMX TAIL WHIP Metalowy Pro Wersja + Akcesoria</b></p><p>Została stworzona przez młodą i popularną markę&nbsp;<b>TAIL WHIP</b>.</p><p>Nasze mini rowery można rozłożyć i złożyć ponownie. Możesz też użyć dodatkowych akcesoriów w <b>innym kolorze</b>, aby spersonalizować swój rower, tak jak robią to prawdziwi profesjonaliści.</p><p>⭐ <b>Zestaw Fingerbike BMX</b>; PROFESJONALNY&nbsp;Fingerbike BMX TAILWHIP metalowy, metalowy widelec, metalowe kółka z oponami z prawdziwej gumy, pegi metalowe kompletny zestaw</p><p>⭐<b>Miniaturkowa Zabawa</b>: Ciesz się dreszczykiem emocji wykonując niesamowite sztuczki Tailwhip na wyciągnięcie ręki.</p><p>⭐<b>Realistyczny Design</b>: Prezentujący realistyczny model bike BMX do trików ulicznych, prawdziwe triki, prawdziwe ślizgi.</p><p>⭐<b>Przenośny i Zabawny</b>: Zabierz go ze sobą wszędzie i baw się bez końca w podróży.</p><p>⭐<b>Świetny Pomysł na Prezent</b>: Idealny dla entuzjastów sportów ekstremalnych i tych, którzy szukają unikalnego prezentu-niespodzianki.</p><p><b>Finger bmx zestaw&nbsp;</b><b>TAILWHIP</b><b> obejmuje:</b></p><ul>	<li>Mini Rowerek</li>	<li>2 koła w innym kolorze</li>	<li>2 gripy w innym kolorze</li>	<li>4 pegi BMX metalowe</li>	<li>narzędzie do montażu</li>	<li>naklejka</li></ul></div><div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p><b>PRAWDZIWE ROWERY, NIEZWYKŁE TRIKI</b> - ćwicz, aby wykonywać nierealne triki na zabawkowych rowerach terenowych, niesamowite akrobacje, w tym tail whipy, flick triki i wiele więcej dla swoich przyjaciół!</p><p><b>IDEALNY PREZENT</b> - finger rower bmx są idealnym prezentem dla dzieci, aby mogły rozwijać swoje umiejętności motoryczne, koordynację ręka-oko i zwiększać ciekawość. Są to bardzo urocze zabawki, które można zdejmować, rekonfigurować, wymieniać opony, którymi można bawić się palcami.</p><p>Fingerbike mini rowerek<b> TAILWHIP</b> bmx mini dają mnóstwo zabawy podczas&nbsp;<b>nauki i wykonywania trików palcami.</b></p><p>Zabawkowy bmx, odlewany model roweru w 1:18, fingerbike metal, finger pro, wspaniały prezent, z ładnie wyglądającym pudełkiem detalicznym.</p><ul>	<li>zestaw przeznaczony&nbsp;<b>dla dzieci od 6 roku życia</b></li>	<li>wymiary BMX'a:&nbsp; 11 x 7 x 4,5 cm</li>	<li>wymiary opakowania: 19 x 14 x 5.5 cm</li></ul></div><div class=""item item-12""><p><b>Mini BMX to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni.</b></p></div>","<p>Fingerbike BMX TAIL WHIP Metal Pro Version + Accessories.</p><p>It was created by the young and popular brand TAIL WHIP.</p><p>Our mini bikes can be disassembled and reassembled. You can also use additional accessories in a different colour to personalise your bike like the real pros do.</p><p>⭐ Fingerbike BMX kit; PROFESSIONAL Fingerbike BMX TAILWHIP metal fork, metal wheels with real rubber tyres, metal pegs complete kit</p><p>⭐Miniature Fun: Enjoy the thrill of performing amazing Tailwhip tricks at your fingertips.</p><p>⭐Realistic Design: Showcasing a realistic BMX bike model for street tricks, real tricks, real slides.</p><p>⭐Portable and Fun: Take it with you anywhere and have endless fun on the go.</p><p>⭐Great Gift Idea: Perfect for extreme sports enthusiasts and those looking for a unique surprise gift.</p><p>Finger bmx set TAILWHIP includes:</p><br/><p>Mini Bike</p><p>2 wheels in a different colour</p><p>2 grips in a different colour</p><p>4 BMX metal pegs</p><p>fitting tool</p><p>sticker</p><br/><p>&nbsp;</p><p>REAL BIKES, INCREDIBLE TRICKS - practice to perform unreal tricks on toy dirt bikes, amazing stunts including tail whips, flick tricks and much more for your friends!</p><p>IDEAL GIFT - finger bike bmx are the perfect gift for children to develop their motor skills, hand-eye coordination and increase curiosity. They are a very cute toy that can be removed, reconfigured, tyres can be replaced, which can be played with with fingers.</p><p>Fingerbike mini TAILWHIP bmx mini bikes give you lots of fun while learning and performing tricks with your fingers.</p><p>Toy bmx, cast model bike in 1:18, fingerbike metal, finger pro, great gift, with nice looking retail box.</p><br/><p>set suitable for children from 6 years old</p><p>BMX dimensions: &nbsp;11 x 7 x 4.5 cm</p><p>packaging dimensions: 19 x 14 x 5.5 cm</p><br/><p>The Mini BMX is a perfect gift for children, a motor toy to support the development of motor skills, and a great addition to a shop display or café decoration.</p>"
"{""contentId"":""80db6ff1-b9f0-4118-8e0d-d76674df1788"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Sportowy Kask Ochronny TAILWHIP, Pomarańczowy S",
"{""contentId"":""80db6ff1-b9f0-4118-8e0d-d76674df1788"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><p><b>Uniwersalny kask sportowy TAIL WHIP</b> zapewnia niezawodną ochronę głowy przed upadkami i uderzeniami. Wytrzymały i lekki materiał zapewnia maksymalną ochronę przy minimalnej wadze, co jest szczególnie istotne przy długotrwałym i intensywnym użytkowaniu kasku.</p><p><b>Wykonany z:</b></p><ul><li>wytrzymałego plastiku ABS</li><li>EPS (spieniony polistyren).<p>Lekki, z przemyślaną aerodynamiką.</p></li></ul></div><div class=""item item-6""></div><div class=""item item-6""><ul><li>Wyposażony w otwory wentylacyjne</li><li>Regulowany rozmiar i pewne zapięcie dzięki blokadzie</li><li>Do dopasowania kasku rowerowego użyj pokrętła regulacyjnego umieszczonego na tylnej części kasku</li><li>Pas z blokadą pozwala na dokładne dopasowanie i wygodne założenie kasku.</li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div>",
"{""contentId"":""48b4ed53-6003-4878-a7d2-d3fa5baf404b"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","c2c919_382eda7e8bcf4ec18c0f0cf23e5fb9fb~mv2.jpg","c2c919_382eda7e8bcf4ec18c0f0cf23e5fb9fb~mv2.jpg"
"{""contentId"":""48b4ed53-6003-4878-a7d2-d3fa5baf404b"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","finger skate",
"{""contentId"":""7a325fe0-c5c6-4e78-8059-51f5659f7b51"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerbike BMX TAILWHIP Metalowy Mini Rower na Palce Pro Wersja + Akcesoria","Fingerbike BMX TAILWHIP Metal Mini Finger Bike Pro Version + Accessories"
"{""contentId"":""7a325fe0-c5c6-4e78-8059-51f5659f7b51"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""><p><strong>Fingerbike BMX TAILWHIP®️ Metall</strong></p><p>&nbsp;</p><p>Została stworzona przez młodą i popularną markę&nbsp;<strong>TAILWHIP®️</strong>.&nbsp;Nasze zabawki można rozłożyć i złożyć ponownie. Możesz też użyć dodatkowych akcesoriów w innym kolorze, aby spersonalizować swój rower, tak jak robią to prawdziwi profesjonaliści.</p><p>&nbsp;</p><p>⭐ <strong>Zestaw Fingerbike BMX</strong>; PROFESJONALNY&nbsp;Fingerbike BMX TAILWHIP®️ metalowy, metalowy widelec, metalowe kółka z oponami z prawdziwej gumy, pegi metalowe kompletny zestaw</p><p>⭐<strong>Miniaturkowa Zabawa</strong>: Ciesz się dreszczykiem emocji wykonując niesamowite sztuczki Tailwhip na wyciągnięcie ręki.</p><p>⭐<strong>Realistyczny Design</strong>: Prezentujący realistyczny model bike BMX w niesamowitych kolorach do trików ulicznych, prawdziwe triki, prawdziwe ślizgi.</p><p>⭐<strong>Przenośny i Zabawny</strong>: Zabierz go ze sobą wszędzie i baw się bez końca w podróży.</p><p>⭐<strong>Świetny Pomysł na Prezent</strong>: Idealny dla entuzjastów sportów ekstremalnych i tych, którzy szukają unikalnego prezentu-niespodzianki.</p><p>&nbsp;</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;&nbsp;</p><p><strong>▶️<a href=""https://www.youtube.com/watch?v=IlMY5uKxXgQ"" target=""_blank"">https://www.youtube.com/watch?v=IlMY5uKxXgQ</a></strong></p><p>&nbsp;</p><p><strong>Finger bmx zestaw&nbsp;TAILWHIP®️ obejmuje:</strong></p><p>✔️ Mini Rowerek<br>✔️ 2 koła w innym kolorze<br>✔️ 2 gripy w innym kolorze<br>✔️ 4 pegi BMX metalowe<br>✔️ narzędzie do montażu<br>✔️ naklejka</p><p>&nbsp;</p><p>Zabawkowy bmx, odlewany model roweru w 1:18, fingerbike metal, wspaniały prezent, z ładnie wyglądającym pudełkiem detalicznym.</p><ul>	<li>zestaw przeznaczony <strong>dla dzieci od 6 roku życia</strong></li>	<li>wymiary BMX'a:&nbsp;&nbsp;11 x 7 x 4,5 cm</li>	<li>wymiary opakowania: 19 x 14 x 5.5 cm</li></ul><p>&nbsp;</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;&nbsp;</p><p><strong>▶️<a href=""https://www.youtube.com/watch?v=IlMY5uKxXgQ"" target=""_blank"">https://www.youtube.com/watch?v=IlMY5uKxXgQ</a></strong></p><p>&nbsp;</p><p>⚡<strong>PRAWDZIWE ROWERY, NIEZWYKŁE TRIKI</strong> - ćwicz, aby wykonywać nierealne triki na zabawkowych rowerach terenowych, niesamowite akrobacje, w tym tail whipy, flick triki i wiele więcej dla swoich przyjaciół!</p><p>⚡<strong>IDEALNY PREZENT</strong> - finger rower bmx są idealnym prezentem dla dzieci, aby mogły rozwijać swoje umiejętności motoryczne, koordynację ręka-oko i zwiększać ciekawość. Są to bardzo urocze zabawki, które można zdejmować, rekonfigurować, wymieniać opony, którymi można bawić się palcami.</p><p>⚡Fingerbike mini rowerek <strong>TAILWHIP®️</strong> dają mnóstwo zabawy podczas <strong>nauki i wykonywania trików palcami</strong>.</p><p>&nbsp;</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;&nbsp;</p><p><strong>▶️<a href=""https://www.youtube.com/watch?v=IlMY5uKxXgQ"" target=""_blank"">https://www.youtube.com/watch?v=IlMY5uKxXgQ</a></strong></p><p>&nbsp;</p><p>➡️ Finger bike BMX od <strong>TAIL WHIP®️</strong> to kieszonkowa wersja Twojego ulubionego roweru.</p><p>➡️ Dokładnie odtwarza połączenia, detale i wygląd zewnętrzny.</p><p>➡️ I tak, można nim sterować palcami, kręcić pedałami i wykonywać supertriki!</p><p>➡️ Ćwiczenie palców jest niezbędne nie tylko dla maluchów, ale również dla nastolatków i dorosłych wujków oraz cioci.</p><p>&nbsp;</p><p>Czy wiedzieliście o takich trenażerach do motoryki rąk jak <strong>fingerbike, fingerboard, fingerskate</strong>?</p><p>A może już macie całą kolekcję takich fingerów od <strong>TAIL WHIP®️</strong>?</p><p>&nbsp;</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;&nbsp;</p><p><strong>▶️<a href=""https://www.youtube.com/watch?v=IlMY5uKxXgQ"" target=""_blank"">https://www.youtube.com/watch?v=IlMY5uKxXgQ</a></strong></p><p>&nbsp;</p><p><strong>Mini BMX to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni</strong></p></div>","<p>Fingerbike BMX TAIL WHIP Metal Pro Version + Accessories.</p><br/><p>It was created by the young and popular brand TAIL WHIP.</p><p>Our mini bikes can be disassembled and reassembled. You can also use additional accessories in a different colour to personalise your bike like the real pros do.</p><p>⭐ Fingerbike BMX kit; PROFESSIONAL Fingerbike BMX TAILWHIP metal fork, metal wheels with real rubber tyres, metal pegs complete kit</p><p>⭐Miniature Fun: Enjoy the thrill of performing amazing Tailwhip tricks at your fingertips.</p><p>⭐Realistic Design: Showcasing a realistic BMX bike model for street tricks, real tricks, real slides.</p><p>⭐Portable and Fun: Take it with you anywhere and have endless fun on the go.</p><p>⭐Great Gift Idea: Perfect for extreme sports enthusiasts and those looking for a unique surprise gift.</p><br/><p>Here you can see an overview of our products:</p><p>▶️<a rel=""noopener noreferrer"" target=""_blank"" href=""https://www.youtube.com/watch?v=IlMY5uKxXgQ"">https://www.youtube.com/watch?v=IlMY5uKxXgQ</a></p><br/><p>Finger bmx set TAILWHIP includes:</p><br/><p>Mini Bike</p><p>2 wheels in a different colour</p><p>2 grips in a different colour</p><p>4 BMX metal pegs</p><p>fitting tool</p><p>sticker</p><br/><p>&nbsp;</p><p>REAL BIKES, INCREDIBLE TRICKS - practice to perform unreal tricks on toy dirt bikes, amazing stunts including tail whips, flick tricks and much more for your friends!</p><p>IDEAL GIFT - finger bike bmx are the perfect gift for children to develop their motor skills, hand-eye coordination and increase curiosity. They are a very cute toy that can be removed, reconfigured, tyres can be replaced, which can be played with with fingers.</p><p>Fingerbike mini TAILWHIP bmx mini bikes give you lots of fun while learning and performing tricks with your fingers.</p><p>Toy bmx, cast model bike in 1:18, fingerbike metal, finger pro, great gift, with nice looking retail box.</p><br/><p>set suitable for children from 6 years old</p><p>BMX dimensions: &nbsp;11 x 7 x 4.5 cm</p><p>packaging dimensions: 19 x 14 x 5.5 cm</p><br/><p>&nbsp;</p><br/><p>Finger bike BMX from TAIL WHIP is a pocket-sized version of your favourite bike.</p><p>It accurately reproduces the connections, details and exterior design.</p><p>And yes, you can steer it with your fingers, spin the pedals and perform supertrikes!</p><p>Finger exercise is essential not only for toddlers, but also for teenagers and adult uncles and aunties.</p><p>Did you know about such hand motor trainers as fingerbike, fingerboard, fingerskate?</p><p>Or do you already have a whole collection of such fingerbikes from TAIL WHIP?</p><p>The Mini BMX is a perfect gift for children, a motor toy to support the development of motor skills, and a great addition to a shop display or café decoration.</p>"
"{""contentId"":""2bea15cf-42d7-43fc-b8e0-145799f5ffda"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h2 class=""font_4"">Adres do doreczeń</h2>","<h2 class=""font_4"">Delivery address</h2>"
"{""contentId"":""28e5498a-c426-4e37-8869-fb60ba41c3a8"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h3 class=""font_3""><span><a dataquery=""LINK_3"">Regulamin sklepu internetowego</a> / <a dataquery=""LINK_0"">Polityka wysyłki</a>&nbsp; /&nbsp;<a dataquery=""LINK_1"">Polityka zwrot&oacute;w i refundacj</a> /&nbsp;<a dataquery=""LINK_2"">Polityka plik&oacute;w cookie</a></span></h3>",
"{""contentId"":""2c3d1f17-c322-4976-9685-ed123431bacb"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerboard Buty TAILWHIP, Finger Sneakers Pikachiu, Akcesoria dla Dzieci","Finger Boots, Accessories for Fingerboard, Finger Scooter, Fingerbike"
"{""contentId"":""2c3d1f17-c322-4976-9685-ed123431bacb"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""><p><strong>Finger Sneakers TAILWHIP Pikachiu</strong></p><p>Zostały stworzone przez młodą i popularną markę <strong>TAILWHIP</strong>.</p><p>Odkryj najnowszą atrakcję dla miłośników fingerboard i nie tylko - Mini Buty na Palce! Te niezwykle realistyczne mini sneakersy są doskonałym dodatkiem do Twojej kolekcji fingerboard, czy jako oryginalny breloczek. Wykonane z najwyższej jakości materiałów, te miniaturowe buty zachwycają szczegółowością i autentycznością.</p><p>⭐ <strong>Realistyczny Design</strong>: Odtworzone z niezwykłą precyzją, te mini sneakersy wyglądają jak ich pełnowymiarowe odpowiedniki. Idealne dla fanów streetwearu i sneakerheadów.</p><p>⭐<strong>Wielofunkcyjność</strong>: Świetnie sprawdzą się jako urocze buty dla lalek, akcesoria do fingerboard, a nawet jako breloczki po dodaniu łańcuszka.</p><p>⭐<strong>Przenośne i Bezpieczne</strong>: Ich niewielki rozmiar umożliwia łatwe przenoszenie. Możesz zabrać je wszędzie, dodając stylu swojej torbie sportowej, plecaku czy kluczom.</p><p>⭐<strong>Idealne na Prezent</strong>: Czy to dla kolekcjonera sneakerów, miłośnika miniatur, czy jako edukacyjna zabawka dla dzieci, te mini buty to doskonały wybór na każdą okazję</p><p>⭐<strong>Zestaw</strong>: Każdy zestaw zawiera parę miniaturowych butów ze sznurówkami, które można regulować dla lepszego dopasowania.</p><p><br>Ze względu na ich miniaturowy rozmiar, buty są precyzyjnie wykonane, co oznacza, że są tak unikatowe jak prawdziwe sneakersy.</p><p>Finger Buty na Palce TAILWHIP to idealny prezent w ładnie wyglądającym opakowaniu detalicznym.</p><p>zestaw przeznaczony&nbsp;<strong>dla dzieci od 6 roku życia</strong><br>wymiary buta:&nbsp;&nbsp;3 x 1.5 cm</p></div>","<p>&nbsp;</p><p>&nbsp;</p><p>Finger Sneakers TAIL WHIP Keychain Pikahiu</p><p>They have been created by the young and popular brand TAIL WHIP.</p><p>Discover the latest attraction for fingerboard enthusiasts and beyond - the Mini Finger Sneakers! These highly realistic mini sneakers are the perfect addition to your fingerboard collection, or as an original keychain. Made from the highest quality materials, these miniature shoes impress with their detail and authenticity.</p><p>⭐ Realistic Design: reproduced with extreme precision, these mini sneakers look like their full-size counterparts. Perfect for streetwear fans and sneakerheads.</p><p>⭐Multifunctional: They'll work great as cute doll shoes, fingerboard accessories or even as keyrings when you add a chain.</p><p>⭐Portable and Safe: Their small size allows for easy portability. You can take them anywhere, adding style to your sports bag, backpack or keys.</p><p>⭐Ideal for Gift: Whether for a sneaker collector, a miniatures lover or as an educational toy for children, these mini shoes are the perfect choice for any occasion</p><p>⭐Set: Each set contains a pair of miniature shoes with laces that can be adjusted for a better fit.</p><p>&nbsp;</p><p>Due to their miniature size, the shoes are precisely made, meaning they are as unique as real sneakers.</p><p>The TAILWHIP Finger Boots make the perfect gift in a nice looking retail package.</p><br/><p>the set is suitable for children aged 6 and over</p><p>shoe dimensions: 5 x 2 x 3.5 cm</p><p>packaging dimensions: 7.5 x 5.5 x 4 cm</p><br/><p>The Finger Sneakers TAIL WHIP mini shoes are a perfect gift for children, a motor toy to support the development of motor skills, and a great addition to a shop display or café decoration.</p><br/><p>NOT TRANSLATED</p><p>Fingerbike BMX TAILWHIP Metal Mini Finger Bike Pro Version + Accessories</p>"
"{""contentId"":""91fe0a21-3a93-463e-8f80-0911352118a3"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_8""><span style=""font-weight:bold"">Witamy w naszym skateparku!</span></p>

<p class=""font_8""><br />
Jesteśmy zespołem entuzjast&oacute;w TAILWHIP, kt&oacute;rzy przekształcili swoją miłość do miniaturowych desek w biznes. Tworzymy wysokiej jakości fingerboardy i akcesoria, by inspirować ludzi w każdym wieku do kreatywnej zabawy.</p>

<p class=""font_8""><span class=""wixGuard"">​</span></p>

<p class=""font_8""><span style=""font-weight:bold"">Co wyr&oacute;żnia naszą stronę?</span></p>

<p class=""font_8""><br />
To nie tylko miejsce zakup&oacute;w, ale społeczność. Dzielimy się nowościami, organizujemy konkursy i promocje, łącząc wszystkich, kt&oacute;rzy kochają fingerboarding.</p>

<p class=""font_8""><span class=""wixGuard"">​</span></p>

<p class=""font_8""><span style=""font-weight:bold"">Dołącz do nas &mdash; jedźmy i tw&oacute;rzmy razem!</span></p>","<p class=""font_8"">Welcome to our skatepark!</p>

<p class=""font_8""><br />
We are a team of enthusiasts who have turned their love for miniature boards into a business. We create high quality fingerboards and accessories to inspire people of all ages to have creative fun.</p>

<p class=""font_8"">&nbsp;</p>

<p class=""font_8"">What sets our website apart?</p>

<p class=""font_8""><br />
It&#39;s not just a shopping site, but a community. We share news, organise competitions and promotions, connecting everyone who loves fingerboarding.</p>

<p class=""font_8"">&nbsp;</p>

<p class=""font_8"">Join us - let&#39;s ride and create together!</p>"
"{""contentId"":""2165ad47-eeed-4b0f-9108-c85e130f74ef"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_8""><span>Polityka plik&oacute;w cookie sklepu internetowego tailwhip.store</span></p>

<p class=""font_8""><span><span class=""wixGuard"">​</span></span></p>

<p class=""font_8""><span>Nasza polityka plik&oacute;w cookie ma na celu wyjaśnienie, w jaki spos&oacute;b i dlaczego korzystamy z plik&oacute;w cookie oraz jakie opcje masz w związku z nimi. Ta polityka cookie dotyczy tylko naszej strony internetowej: tailwhip.store.</span></p>

<p class=""font_8""><span>Co to są pliki cookie? Pliki cookie to małe pliki tekstowe, kt&oacute;re są przechowywane na Twoim urządzeniu (komputerze, tablecie lub smartfonie), gdy odwiedzasz naszą stronę internetową. Zawierają one informacje, kt&oacute;re są odczytywane przez naszą stronę przy kolejnych odwiedzinach, co pozwala nam rozpoznać Twoje urządzenie.</span></p>

<p class=""font_8""><span>Jakie pliki cookie wykorzystujemy i dlaczego?</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>Niezbędne pliki cookie Są to pliki cookie, kt&oacute;re są konieczne do prawidłowego działania naszej strony. Umożliwiają one korzystanie z podstawowych funkcji, takich jak nawigacja po stronie, dostęp do bezpiecznych obszar&oacute;w witryny czy zapamiętywanie zawartości koszyka. Bez tych plik&oacute;w cookie nasza strona nie może funkcjonować poprawnie.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Analityczne pliki cookie Korzystamy z usługi Google Analytics, by lepiej zrozumieć, w jaki spos&oacute;b użytkownicy korzystają z naszej strony. Pliki te pozwalają nam na zbieranie anonimowych informacji, takich jak liczba odwiedzających, najpopularniejsze strony, czas spędzony na stronie czy źr&oacute;dła ruchu. Dane te pomagają nam ulepszać naszą stronę i dostosowywać ją do potrzeb użytkownik&oacute;w.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Funkcjonalne pliki cookie Te pliki cookie pozwalają na zapamiętanie wybor&oacute;w dokonanych przez użytkownika (np. nazwa użytkownika, język, region) i umożliwiają dostosowanie strony do indywidualnych preferencji. Informacje zbierane przez te pliki cookie są anonimowe i nie mogą śledzić aktywności użytkownika na innych stronach.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Reklamowe pliki cookie Wykorzystujemy pliki cookie do cel&oacute;w reklamowych, aby wyświetlać reklamy, kt&oacute;re mogą być interesujące dla użytkownik&oacute;w naszej strony. Korzystamy z usług reklamowych takich firm jak Google AdWords, Facebook Ads czy Voxus. Te pliki cookie pozwalają na śledzenie odwiedzin na naszej i innych stronach, co umożliwia tworzenie profili zainteresowań i wyświetlanie dopasowanych reklam na innych odwiedzanych stronach.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Pliki cookie medi&oacute;w społecznościowych Na naszej stronie używamy wtyczek społecznościowych, kt&oacute;re umożliwiają polubienie lub udostępnienie naszych treści w serwisach społecznościowych. Pliki cookie związane z tymi usługami mogą śledzić informacje o Twojej aktywności w Internecie i tworzyć na jej podstawie profil zainteresowań, kt&oacute;ry może być wykorzystywany do wyświetlania dopasowanych reklam.</span></p>
	</li>
</ol>

<p class=""font_8""><span><span class=""wixGuard"">​</span></span></p>

<p class=""font_8""><span>Jak kontrolować pliki cookie? Większość przeglądarek internetowych domyślnie akceptuje pliki cookie. Możesz jednak zmienić ustawienia przeglądarki tak, by blokowała ona niekt&oacute;re lub wszystkie pliki cookie. Instrukcje znajdziesz zwykle w sekcji &quot;Pomoc&quot; swojej przeglądarki.</span></p>

<p class=""font_8""><span>Pamiętaj, że zablokowanie plik&oacute;w cookie może negatywnie wpłynąć na wygodę korzystania z naszej strony, a niekt&oacute;re funkcje mogą nie działać prawidłowo.</span></p>

<p class=""font_8""><span>Zewnętrzne linki Na naszej stronie mogą znajdować się linki do stron zewnętrznych, kt&oacute;re posiadają własne polityki prywatności i warunki korzystania z plik&oacute;w cookie. Nie odpowiadamy za zawartość tych stron ani za stosowane przez nie praktyki dotyczące prywatności i plik&oacute;w cookie.</span></p>

<p class=""font_8""><span>Zmiany w polityce plik&oacute;w cookie Zastrzegamy sobie prawo do wprowadzania zmian w niniejszej polityce. Wszelkie zmiany wchodzą w życie z chwilą opublikowania zaktualizowanej polityki na stronie.</span></p>

<p class=""font_8""><span>Kontakt Jeśli masz pytania dotyczące naszej polityki plik&oacute;w cookie, skontaktuj się z nami pod adresem e-mail: <span style=""text-decoration:underline""><a dataquery=""LINK_0"">contact@tailwhip.store</a></span>.</span></p>

<p class=""font_8""><span>Ta polityka plik&oacute;w cookie obowiązuje od 25 maja 2023 r.</span></p>","<p class=""font_8"">Tailwhip.store cookie policy</p>

<p class=""font_8"">&nbsp;</p>

<p class=""font_8"">Our cookie policy is designed to explain how and why we use cookies and what options you have in relation to them. This cookie policy only applies to our website: tailwhip.store.</p>

<p class=""font_8"">What are cookies? Cookies are small text files that are stored on your device (computer, tablet or smartphone) when you visit our website. They contain information that is read by our website on subsequent visits, allowing us to recognise your device.</p>

<p class=""font_8"">What cookies do we use and why?</p>

<p class=""font_8"">Essential cookies These are cookies that are necessary for our website to function properly. They enable basic functions such as site navigation, access to secure areas of the site or remembering the contents of your shopping cart. Without these cookies, our website cannot function properly.</p>

<p class=""font_8"">Analytical cookies We use Google Analytics to better understand how visitors use our website. These cookies allow us to collect anonymous information such as the number of visitors, the most popular pages, time spent on the site or traffic sources. This data helps us to improve our site and tailor it to users&#39; needs.</p>

<p class=""font_8"">Functional cookies These cookies allow us to remember choices you have made (e.g. username, language, region) and allow us to customise the site according to your individual preferences. The information collected by these cookies is anonymous and cannot track your activity on other sites.</p>

<p class=""font_8"">Advertising cookies We use advertising cookies to display advertisements that may be of interest to users of our site. We use advertising services from companies such as Google AdWords, Facebook Ads or Voxus. These cookies allow us to track visits to our site and other sites so that we can create interest profiles and display tailored advertising on other sites visited.</p>

<p class=""font_8"">Social media cookies We use social media plugins on our site that allow you to like or share our content on social media services. The cookies associated with these services can track information about your online activity and create an interest profile based on this, which can be used to display tailored advertising.</p>

<p class=""font_8"">&nbsp;</p>

<p class=""font_8"">How do I control cookies? Most web browsers accept cookies by default. However, you can change your browser settings to block some or all cookies. You can usually find instructions in the &lsquo;Help&rsquo; section of your browser.</p>

<p class=""font_8"">Please note that blocking cookies may adversely affect the user experience of our website and some features may not function properly.</p>

<p class=""font_8"">External links Our site may contain links to external sites that have their own privacy policies and cookie terms and conditions. We are not responsible for the content of these sites or their privacy and cookie practices.</p>

<p class=""font_8"">Changes to the cookie policy We reserve the right to make changes to this policy. Any changes will take effect as soon as the updated policy is published on the website.</p>

<p class=""font_8"">Contact If you have questions about our cookie policy, please contact us by email at: contact@tailwhip.store.</p>

<p class=""font_8"">This cookie policy is effective as of 25 May 2023.</p>"
