"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""afeca4fb-5858-4a77-859f-73b4443233ed"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska ziołowa pasta z solą Dok Bua Ku Salt Herbal - antybakteryjna 90g",
"{""contentId"":""afeca4fb-5858-4a77-859f-73b4443233ed"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Tajska ziołowa pasta do zębów z solą Dok Bua Ku Herbal Salt – Bez fluoru, na krwawiące dziąsła 90g | Naturalna pielęgnacja jamy ustnej z solą i ziołami</h2>

</div>


<div class=""item item-12"">

<p>Tajska ziołowa pasta do zębów z solą Dok Bua Ku Herbal Plus Salt – Bez fluoru, na krwawiące dziąsła</p><p>Naturalna pielęgnacja jamy ustnej z solą i ziołami</p><p>Dok Bua Ku (Twin Lotus) Herbal Plus Salt to tradycyjna tajska pasta do zębów na bazie soli morskiej i ekstraktów ziołowych, opracowana specjalnie w celu łagodzenia problemów z dziąsłami, w tym krwawienia, stanów zapalnych i nadwrażliwości.</p><p>Zawiera naturalne składniki aktywne, takie jak miswak, mangostan, klinakantus, murraja, sól oczyszczona i kość mątwy, które wspomagają zdrowie zębów i dziąseł, a także skutecznie usuwają osad i przebarwienia.</p><p><b>✅ Korzyści:</b></p><ul><li>Łagodzi krwawienie dziąseł i zmniejsza ich opuchliznę</li><li>Wzmacnia szkliwo i redukuje nadwrażliwość zębów</li><li>Działa przeciwbakteryjnie i przeciwzapalnie</li><li>Usuwa osad z herbaty, kawy, papierosów</li><li>Odświeża oddech na długo</li><li>Pomaga zapobiegać próchnicy, paradontozie i zapaleniu dziąseł</li><li>Nie zawiera fluoru</li></ul><p><b>Skład:</b></p><p>Sorbitol, woda, dwutlenek krzemu, oczyszczona sól, gliceryna, kość mątwy (naturalny ścierniwo), laurylosiarczan sodu (pochodzenia kokosowego), Clinacanthus nutans, aromat, karboksymetyloceluloza sodowa, Murraya Exotica, Centella Asiatica, dwutlenek tytanu, benzoesan sodu, Salvadora Persica (Miswak), Garcinia Mangostana (skórka mangostanu), EDTA disodowa, sacharyna sodowa, metylparaben (0,04%).</p><p><b>Działanie składników aktywnych:</b></p><ul><li>Murraja – działa przeciwbakteryjnie, łagodzi ból zębów, zapobiega próchnicy</li><li>Klinakantus – hamuje rozwój bakterii odpowiedzialnych za próchnicę</li><li>Kość mątwy – remineralizuje szkliwo i bezpiecznie wybiela</li><li>Mangostan – działa antyseptycznie, goi mikrourazy, wybiela</li><li>Sól morska – działa przeciwzapalnie, wzmacnia dziąsła i naczynia krwionośne</li><li>Miswak – silne działanie antybakteryjne i przeciwpróchnicze</li><li>Centella Asiatica (Gotu Kola) – regeneruje, stymuluje krążenie i wzmacnia dziąsła</li></ul>

</div>


<div class=""item item-12"">

<p>Sposób użycia:</p><p>Myć zęby dwa razy dziennie lub po każdym posiłku. Odpowiednia dla dorosłych i młodzieży powyżej 6. roku życia (zaleca się stosowanie pod nadzorem dorosłych).</p><p>⚠️ Środki ostrożności:</p><p>Produkt przeznaczony wyłącznie do użytku zewnętrznego (jamy ustnej).</p><p>Nie połykać.</p><p>Nie stosować u dzieci poniżej 6. roku życia.</p><p>Przechowywać z dala od dzieci.</p><p>Unikać kontaktu z oczami. W przypadku dostania się do oczu – przemyć dużą ilością wody.</p><p>W razie wystąpienia reakcji alergicznej – przerwać stosowanie i skonsultować się z lekarzem.</p><p>Przechowywać w chłodnym i suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p>Pojemność: 90 g</p><p>Kraj pochodzenia: Tajlandia</p>

</div>
",
"{""contentId"":""c8e876ab-123a-41de-a219-574ccfae6a64"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Dezodorant Mineralny Hipoalergiczny Krysztaliczny Grace, 50 g",
"{""contentId"":""c8e876ab-123a-41de-a219-574ccfae6a64"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<p><b>GRACE Natural Deodorant. Tajski dezodorant kryształowy Grace – 100% naturalna ochrona</b></p>
<p>* No Perfume, No Fragrance</p>
<p>* Nie zawiera perfum, nie zawiera substancji zapachowych</p>
<p></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Opis produktu:</p>
<p>Tajski dezodorant kryształowy Grace to naturalny, mineralny środek, który skutecznie chroni przed nieprzyjemnym zapachem bez blokowania gruczołów potowych. Jego głównym składnikiem są ałun amonowy, minerał pochodzenia wulkanicznego, który hamuje rozwój bakterii odpowiedzialnych za nieprzyjemny zapach.</p>
<p>Dezodorant nie zawiera alkoholu, parabenów, silikonów ani sztucznych substancji zapachowych. Nadaje się zarówno dla mężczyzn, jak i kobiet, a także dla nastolatków oraz kobiet w ciąży i karmiących matek. To ekologiczna alternatywa dla antyperspirantów, która nie powoduje podrażnień ani alergii.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Zalety dezodorantu kryształowego Grace:</b></p>
<p>✔ 100% naturalny – bez chemicznych dodatków i sztucznych zapachów.</p>
<p>✔ Skuteczność do 24 godzin – zapewnia długotrwałą ochronę.</p>
<p>✔ Nie zatyka porów i nie blokuje wydzielania potu – pozwala skórze oddychać.</p>
<p>✔ Bez zapachu – nie koliduje z perfumami.</p>
<p>✔ Ekonomiczny – jedno opakowanie wystarcza na 1-2 lata codziennego stosowania.</p>
<p>✔ Nie pozostawia śladów na ubraniach – idealny dla każdego rodzaju odzieży.</p>
<p>✔ Hipoalergiczny – odpowiedni dla skóry wrażliwej.</p>
<p>✔ Efekt antybakteryjny – przyspiesza gojenie się ran, redukuje podrażnienia i swędzenie po ukąszeniach owadów.</p>
<p>✔ Wielofunkcyjny – można stosować do pach, dłoni, stóp, a także jako tonik do twarzy.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Skład:</b></p>
<p>Ałun amonowy (99,8%), zdemineralizowana woda (0,2%)</p>
<p>Ałun amonowy to naturalny minerał, który nie wnika w komórki skóry. Tworzy cienką, niewidoczną warstwę, która zapobiega namnażaniu się bakterii, ale nie zakłóca naturalnych funkcji organizmu.</p>
<p><b>Sposób użycia:</b></p>
<ol>
<li>Zwilż kryształ wodą.</li>
<li>Nałóż na czystą skórę pach, dłoni lub stóp.</li>
<li>Pozostaw do całkowitego wyschnięcia przed założeniem ubrania.</li>
<li>Jeśli kryształ się pokruszy – rozpuść go w wodzie i użyj jako dezodorant w sprayu.</li>
</ol>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Przeciwwskazania i środki ostrożności:</b></p><ul><li>Nie stosować bezpośrednio po goleniu lub depilacji – może powodować lekkie pieczenie i podrażnienie. Zaleca się odczekać 3-4 godziny po zabiegu.</li><li>Unikać upadków na twardą powierzchnię – kryształ może się rozbić.</li><li>W przypadku uszkodzenia dezodorantu – można go zmielić, rozpuścić w 100 ml wody i stosować jako spray.</li><li>Unikać kontaktu z oczami i błonami śluzowymi.</li></ul><p><b>Dodatkowe informacje:</b></p><ul><li>Kraj produkcji: Tajlandia</li><li>Opakowanie: Plastikowy słoik</li><li>Pojemność: 50 g</li><li>Ilość: 1 sztuka</li><li>Czas działania: 24 godziny</li></ul><p>Dezodorant Grace to idealny naturalny środek dla osób dbających o zdrowie i komfort. To ekologiczna alternatywa dla tradycyjnych dezodorantów, bezpieczna dla całej rodziny!</p>

</div>
",
"{""contentId"":""d760b470-c561-4460-95f2-a7e1010b33e3"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Rozgrzewający Żel Counterpain, Przeciwbólowy Krem dla Sportowców 60g",
"{""contentId"":""d760b470-c561-4460-95f2-a7e1010b33e3"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Tajski Żel Przeciwbólowy Counterpain</h2> <p>Żel Counterpain to skuteczny produkt przeciwbólowy, który szybko łagodzi ból mięśni, stawów oraz bóle reumatyczne. Dzięki składnikom takim jak mentol, eugenol i metylosalicylan, gel’ zapewnia intensywne działanie rozgrzewające oraz przeciwzapalne. Jest idealny do stosowania po intensywnym wysiłku fizycznym, na bóle związane z urazami czy stanami zapalnymi.</p> <p><b>Korzyści:</b></p> <ul> <li>Łagodzi ból mięśniowy, stawowy oraz reumatyczny</li> <li>Wspomaga regenerację po wysiłku fizycznym</li> <li>Intensywne działanie przeciwzapalne i przeciwbólowe</li> <li>Dostępny w wersji chłodzącej lub rozgrzewającej</li> </ul> <p><b>Idealny do:</b></p> <ul> <li>Łagodzenia bólów mięśniowych i stawowych</li> <li>Pomocy w rehabilitacji po urazach</li> <li>Redukcji stanów zapalnych i obrzęków</li> </ul>

</div>


<div class=""item item-12"">
</div>
",
"{""contentId"":""cc1ab208-6326-45d5-afc7-4e4d4b116114"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Serum Tropicana Naturalny Olejek Kokosowy do Włosów bez Spłukiwania, 70ml",
"{""contentId"":""cc1ab208-6326-45d5-afc7-4e4d4b116114"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Serum Tropicana Coconut Hair Oil – Wygładzenie i Nawilżenie, 70ml</h2><p>Serum Tropicana Coconut Hair Oil to lekka formuła na bazie oleju kokosowego, przeznaczona do wygładzania i nawilżania włosów. Pomaga kontrolować puszenie się włosów, nadaje im zdrowy połysk i chroni przed szkodliwymi czynnikami zewnętrznymi.</p><p>SERUM DO WŁOSÓW - Wegańskie i wolne od parabenów na bazie oleju kokosowego. Najlepszy olej kokosowy na świecie w postaci kosmetyków, prosto z Tajlandii!!!</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Bez spłukiwania i bez uczucia tłustości lub lepkości. Nadaje połysk i chroni przed działaniem promieni słonecznych i ciepła. Redukcja nieprzezroczystości i łamliwości.</p><p><b>Zalety serum Tropicana:</b></p><ul><li>Redukuje puszenie się włosów</li><li>Głęboko nawilża i wygładza</li><li>Chroni przed promieniowaniem UV i wysoką temperaturą</li><li>Nie zawiera parabenów</li><li>Odpowiednie dla każdego rodzaju włosów</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Linia TROPICANA z Arbo de Vivo, prosto z Tajlandii, stanowi uzupełnienie naszej linii zabiegów na bazie najwyższej jakości olejku kokosowego Arbo de Vivo. Ograniczony zapas. Zapobiegaj wysuszaniu włosów za pomocą serum do włosów Tropicana, wzbogaconego naturalnym olejkiem (olej kokosowy i olej słonecznikowy), aby ułatwić użycie.</p><p><b>Kluczowe składniki i ich działanie:</b></p><ul><li><b>Olej kokosowy</b> – intensywnie nawilża i regeneruje włosy.</li><li><b>Witamina E</b> – działa antyoksydacyjnie i chroni włosy przed uszkodzeniami.</li><li><b>Ekstrakt z aloesu</b> – koi skórę głowy i wspomaga zdrowy wzrost włosów.</li><li><b>Naturalne oleje roślinne</b> – odżywiają i wzmacniają strukturę włosa.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>JESZCZE WIĘCEJ:</b> dla osób cierpiących na wypadanie włosów olej słonecznikowy jest idealny do wzmacniania pasm. Nie zawiera parabenów i wazeliny.</p><p><b>Sposób użycia:</b></p><p>Nanieść niewielką ilość serum na wilgotne lub suche włosy, koncentrując się na końcówkach. Nie spłukiwać.</p><p><b>Skład:</b> Olej kokosowy, witamina E, ekstrakt z aloesu, naturalne oleje roślinne.</p><p><b>Środki ostrożności:</b> Unikać kontaktu z oczami. W razie podrażnienia zaprzestać stosowania.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Nigdy więcej puszących się i splątanych włosów.</b></p><p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Objętość:</b> 70ml</p><p><b>Kraj pochodzenia:</b> Tajlandia</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""ea7f5c21-ecbd-460f-8c5e-613038251daf"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska ziołowa pasta z Andrographis - antybakteryjna z nano witaminą C 100g",
"{""contentId"":""ea7f5c21-ecbd-460f-8c5e-613038251daf"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Ziołowa pasta do zębów Dok Bua Ku Andrographis Paniculata 100g | Tajlandzka formuła z nano witaminą C i ekstraktami roślinnymi - Dok Bua Ku Herbal Toothpaste Andrographis Paniculata</h1>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Pasta do zębów Dok Bua Ku Andrographis Paniculata to wyjątkowy produkt stworzony na bazie tajskiej tradycyjnej medycyny ziołowej. Wzbogacona o ekstrakty z roślin leczniczych oraz nowoczesną technologię eliminacji nieprzyjemnego zapachu pochodzącą z Japonii, zapewnia skuteczną i bezpieczną pielęgnację jamy ustnej przez cały dzień.</p>
<p>Właściwości i korzyści:</p>
<p>Skutecznie redukuje bakterie, płytkę nazębną i kamień nazębny dzięki zawartości ekstraktu z Andrographis Paniculata oraz Artemisia Annua</p>
<p>Zawiera nano witaminę C – działa antyoksydacyjnie, wzmacnia dziąsła i wspomaga regenerację</p>
<p>Odświeża oddech – technologia zwalczania nieprzyjemnego zapachu z Japonii</p>
<p>Wzmacnia dziąsła i zęby, zapobiega ich osłabieniu i krwawieniu</p>
<p>Zawiera sól i składniki ziołowe, które działają kojąco i przeciwzapalnie</p>
<p>Chroni szkliwo – delikatna formuła, bezpieczna dla codziennego użytku</p>
<p>Pomaga w profilaktyce próchnicy – dzięki zawartości fluorku sodu</p>
<p>Odpowiednia dla osób poszukujących naturalnych alternatyw dla klasycznych past</p>
<p></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Główne składniki aktywne:</p>
<p>Andrographis Paniculata – silne działanie przeciwbakteryjne i przeciwzapalne</p>
<p>Boesenbergia Rotunda (imbir chiński) – działa przeciwgrzybiczo, przeciwzapalnie</p>
<p>Artemisia Annua (bylica roczna) – oczyszczająca i antybakteryjna</p>
<p>Clinacanthus Nutans – łagodzenie stanów zapalnych dziąseł</p>
<p>Murraya Exotica – wzmacnia naturalną florę jamy ustnej</p>
<p>Streblus Asper – oczyszcza i wzmacnia zęby</p>
<p>? Pełny skład (INCI):</p>
<p>Sorbitol, Water, Hydrated Silica, Sodium Chloride, Calcium Carbonate, Glycerin, Sodium Lauryl Sulfate, Flavor, Sodium Lauroyl Sarcosinate, Murraya Exotica Wood Powder, Cellulose Gum, Artemisia Annua Extract, Xanthan Gum, Streblus Asper Branch Powder, Clinacanthus Nutans Flower, Sodium Fluoride, Glycyrrhiza Glabra Root Extract, Andrographis Paniculata Extract, Boesenbergia Rotunda Rhizome Extract, Disodium EDTA, Sodium Saccharin, Ascorbic Acid (Nano Vitamin C), Sodium Benzoate, Cetylpyridinium Chloride, CI 77891, CI 19140, CI 42090.</p>
<p></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Sposób użycia:</p><p>Myć zęby dwa razy dziennie lub po każdym posiłku. Odpowiednia dla dorosłych i młodzieży powyżej 6. roku życia (zaleca się stosowanie pod nadzorem dorosłych).</p><p>⚠️ Środki ostrożności:</p><p>Produkt przeznaczony wyłącznie do użytku zewnętrznego (jamy ustnej).</p><p>Nie połykać.</p><p>Nie stosować u dzieci poniżej 6. roku życia.</p><p>Przechowywać z dala od dzieci.</p><p>Unikać kontaktu z oczami. W przypadku dostania się do oczu – przemyć dużą ilością wody.</p><p>W razie wystąpienia reakcji alergicznej – przerwać stosowanie i skonsultować się z lekarzem.</p><p>Przechowywać w chłodnym i suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p> Pojemność: 100 g</p><p>? Kraj pochodzenia: Tajlandia</p>

</div>
",
"{""contentId"":""f9c1c869-66e8-445c-a14f-d9040413ed78"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajskie Kapsułki Lingzhi (Ganoderma Lucidum) Thanyaporn Herbs, 100 kapsułek",
"{""contentId"":""f9c1c869-66e8-445c-a14f-d9040413ed78"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Kapsułki Lingzhi (Ganoderma Lucidum) Thanyaporn Herbs</h2><p>Kapsułki Lingzhi (Reishi) zawierają ekstrakt z grzyba Ganoderma Lucidum, znanego jako ""grzyb nieśmiertelności"". Ten naturalny składnik wspomaga poprawę odporności, zwiększa energię, poprawia krążenie oraz wspiera zdrowie serca i wątroby. W medycynie wschodniej grzyb ten jest ceniony za swoje właściwości przeciwzapalne i przeciwnowotworowe. Regularne stosowanie kapsułek wspomaga organizm w walce ze stresem i poprawia ogólne samopoczucie.</p><p><b>Korzyści:</b></p><ul> <li>Wzmacnia odporność i poprawia ogólną witalność</li> <li>Poprawia krążenie i wspomaga zdrowie serca</li> <li>Pomaga w walce ze stresem i zmniejsza zmęczenie</li> <li>Ma właściwości przeciwzapalne i przeciwnowotworowe</li></ul><p><b>Idealne do:</b></p><ul> <li>Wzmacniania odporności</li> <li>Poprawy krążenia i zdrowia serca</li> <li>Pomocy w walce ze stresem i poprawy witalności</li></ul>

</div>
",
"{""contentId"":""bda7eeac-c96d-4fc7-bbbd-29f64b88d1d1"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Oryginalny Tajski Biały Balsam Tygrysi, Tiger Balm, Maść Na Ból Mięśni, 30g",
"{""contentId"":""bda7eeac-c96d-4fc7-bbbd-29f64b88d1d1"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>TIGER BALM WHITE OINTMENT HR - Oryginalny Tajski Biały Balsam Tygrysi, 30g</h2><p>Skuteczny Tiger Balm White HR - łagodzi bóle głowy, wydziela przyjemny ziołowy zapach, który doskonale oczyszcza zatkany nos i delikatnie rozgrzewa okolicę.</p><p>Możesz liczyć na tę klasyczną maść Tiger Balm White o kojącym zapachu, która szybko przyniesie ulgę w dolegliwościach, takich jak bóle głowy, zatkany nos, wzdęcia, ukąszenia owadów i inne dolegliwości.</p><p>Polecany do cery wrażliwej, jednak potrzebujesz czegoś mocniejszego? Wypróbuj Tiger Balm Red.</p><p>Tiger balm white HR to maść, która naprawdę działa. Jest to szybko działający środek, który łagodzi wiele dolegliwości cielesnych, bólów i bólów.</p><p>Maść Tiger Balm White HR jest produkowana z najlepszych składników pod ścisłą kontrolą jakości.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Wskazania:</b></p><p>Łagodzenie bólów, obrzęków, stanów zapalnych spowodowanych ukąszeniami owadów lub bólami mięśni.</p><p>Zastosowania Tiger Balm White HR</p><p>Złagodzić bóle mięśni</p><p>Tiger Balm White HR doskonale działa na bóle mięśni, kolan, pleców, nerwobóli w okolicy biodra. Wystarczy delikatnie nałożyć balsam tygrysi biały HR na dotknięte obszary.</p><p>Łagodzenie migreny i napięciowych bólów głowy</p><p>Nałóż niewielką ilość Tiger Balm White na skronie i czoło, aby złagodzić migrenę i napięciowe bóle głowy. Mentol zmniejszy stres i natychmiast zmniejszy ciśnienie w głowie.</p><p>Środek odstraszający komary i owady</p><p>Nałóż małe krople białego balsamu tygrysiego na skórę przed napotkaniem komarów lub owadów. Jeśli jednak zapomnisz nałożyć go przed pójściem spać i skończysz z ukąszeniami, nałóż go na obszar, aby złagodzić swędzenie.</p><p>Ulga w zatkanym nosie</p><p>Balsam tygrysi biały HR zawiera mentol, eukaliptus i kamforę, które pomagają otworzyć kanał nosowy, aby usunąć przekrwienie spowodowane przez alergeny lub przeziębienie. Natrzyj nim klatkę piersiową i gardło przed pójściem spać.</p><p>Lekarstwo na wzdęcia</p><p>Po prostu nałóż trochę balsamu tygrysiego na brzuch na chwilę, aby złagodzić problem wzdęć. Goździki i olejek kamforowy wspomagają dobre trawienie, doskonale działają na łagodzenie gazów i wzdęć.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>NA BAZIE NATURALNYCH SKŁADNIKÓW</h2><p>✅ Kamfora pobudza krążenie krwi,&nbsp;ma delikatne działanie chłodzące i znieczulające, działa przeciwzapalnie, przeciwgrzybiczo, dezynfekująco i ściągająco.</p><p>✅ Mentol ma działanie odświeżające, orzeźwiające, a także delikatnie przeciwbólowe głównie w obrębie mięśni, przynosi ulgę przy swędzeniu skóry np. w przypadku ukąszenia owadów.</p><p>Dodatkowo maść tygrysia zawiera wyciągi i ekstrakty</p><p><b>⋗SKŁADNIKI:</b></p><ul><li>Kamfora 25%,</li><li>Mentol 8%,</li><li>Olejek kajeputowy 7%,</li><li>Olejek eukaliptusowy 13,7%,</li><li>Olejek goździkowy 5%.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Środki ostrożności:</b></p><ul><li>Tylko do użytku zewnętrznego.</li><li>Nie jedz.</li><li>Używać tylko zgodnie z zaleceniami.</li><li>Trzymać poza zasięgiem dzieci.</li></ul><p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Waga:</b> 30g</p><p><b>Kraj pochodzenia:</b> Tajlandia</p>

</div>
",
"{""contentId"":""bf15b765-097a-4aef-86a9-eb176d8c20b0"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Bezsiarczkowe Mydło do Skóry Problematycznej Acne Madam Heng, 150 g",
"{""contentId"":""bf15b765-097a-4aef-86a9-eb176d8c20b0"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Bezsulfatowe Mydło Acne Madam Heng - Special Acne Clear Soap dla Nastolatków</h2><p>Mydło Acne Madam Heng to naturalny tajski produkt, zaprojektowany specjalnie do pielęgnacji cery problemowej. To organiczne mydło, bazujące na ekstrakcie rumianku i olejku z drzewa herbacianego, wykazuje silne właściwości antybakteryjne i delikatnie oczyszcza skórę twarzy oraz ciała. Łagodzi podrażnienia i stany zapalne, wspomaga regenerację skóry, przywracając jej zdrowy i gładki wygląd.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Mydło od tajskiej marki Madame Heng zostało stworzone specjalnie dla nastolatków z problematyczną skórą. Skutecznie oczyszcza pory z zanieczyszczeń i nadmiaru sebum, pomagając w krótkim czasie pozbyć się najczęstszych problemów skórnych u młodzieży – trądziku, wyprysków i stanów zapalnych.</p><p><b>Zalety mydła dla nastolatków Madame Heng:</b></p><ul><li>zwalcza zaskórniki,</li><li>wygładza nierówności skóry,</li><li>działa antyoksydacyjnie,</li><li>nie wysusza i nie powoduje uczucia ściągnięcia,</li><li>odpowiednie dla wrażliwej skóry nastolatków.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Działanie głównych składników mydła:</b></p><ul><li><b>Olejek eteryczny z drzewa herbacianego (Melaleuca alternifolia, czyli kajeput)</b> – naturalny antyseptyk o właściwościach antybakteryjnych i przeciwwirusowych. Zawiera cyneol, składnik wspomagający gojenie. Olejek skutecznie zwalcza trądzik, zaskórniki i nadmierne przetłuszczanie się skóry. Pomaga w leczeniu wyprysków, świądu i egzemy. Polecany do pielęgnacji skóry problematycznej, skłonnej do stanów zapalnych i podrażnień.</li></ul><ul><li><b>Ekstrakt z kwiatów rumianku</b> – składnik o działaniu łagodzącym, odświeżającym i nawilżającym. Idealny dla skóry wrażliwej, działa antyseptycznie i koi podrażnienia. Posiada również właściwości tonizujące, przeciwzapalne i oczyszczające, a dodatkowo nadaje mydłu przyjemny, naturalny zapach.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Skład:</b></p><p>Palmitynian sodu, woda, olejek z drzewa herbacianego, ekstrakt z rumianku, liście drzewa herbacianego.</p><p><b>Sposób użycia:</b></p><p>Mydło nadaje się zarówno do twarzy, jak i do ciała, rekomendowane dla wszystkich typów skóry. Nałóż na wilgotną skórę twarzy lub ciała, następnie dokładnie spłucz. Odpowiednie do częstego stosowania.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Środki ostrożności:</b> Wyłącznie do użytku zewnętrznego.</p><p><b>Przeciwwskazania:</b> Indywidualna nietolerancja składników.</p><p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, z dala od bezpośredniego światła słonecznego, w miejscu niedostępnym dla dzieci.</p><p><b>Masa netto:</b> 150 gramów</p><p><b>Wyprodukowano w Tajlandii</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""ee5723a9-6816-49cf-8798-964fd18ee66a"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Zubny Proszek z Streblusem Supaporn - Naturalne Wybielanie Zębów 90g",
